Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1043;5001127;0;4055;0;4055-0;PRESBITERO CONSTANTINO SPAGNOLO;JUNIN;JUNIN;80%;Urbano;-
Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1044;5000842;0;4056;0;4056-0;PROFESORA TERESA MAGDALENA GONZÁLEZ;SAN MARTÍN;MONTECASEROS;80%;Rural;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1045;5001227;0;4057;0;4057-0;MARGARITA CINCA DE GEARY;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1046;5001119;0;4058;0;4058-0;PBRO. DOMINGO HIPÓLITO NÚÑEZ;SAN MARTÍN;CHAPANAY;110%;Rural;-
Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1047;5001019;0;4059;0;4059-0;HNA. MONICA LOYARTE;SAN CARLOS;CHILECITO;80%;Rural;-
Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1048;5000448;0;4060;0;4060-0;DR. ERNESTO PIAGGI;TUPUNGATO;TUPUNGATO;80%;Urbano;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1049;5000573;0;4061;0;4061-0;DR. ANTONIO LÓPEZ AGUADO;MAIPÚ;COQUIMBITO;60%;Urbano marginal;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1050;5001148;0;4062;0;4062-0;PROF. JUANA B. ALBORNOZ DE CORTÉS;MAIPÚ;SAN ROQUE;80%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1051;5001065;0;4063;0;4063-0;LUIS FEDERICO LELOIR;SAN RAFAEL;LAS PAREDES;80%;Rural;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1052;5000529;0;4064;0;4064-0;INTENDENTE JUAN KAIRUZ;SAN MARTÍN;PALMIRA;60%;Urbano;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1053;5000847;1;4065;0;4065-0;JOSÉ MERCEDES ARGUMEDO;GUAYMALLÉN;KM 11;80%;Rural;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1054;5000076;0;4066;0;4066-0;MADRE T. DE CALCUTA;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1055;5000781;0;4067;0;4067-0;DR. OSVALDO S. P. BORGHI;CAPITAL;6º SECCION - RESIDENCIAL NORTE;60%;Urbano;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1056;5001169;0;4068;0;4068-0;PROF. ATILIO ANASTASI;GODOY CRUZ;PTE. SARMIENTO;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1057;5001099;0;4069;0;4069-0;ALFONSINA STORNI;MAIPÚ;LUZURIAGA;60%;Urbano;-
Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1058;5000661;0;4070;0;4070-0;ABELARDO ARIAS BALLOFFET;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1059;5000570;0;4071;0;4071-0;JULIO FERNÁNDEZ PELÁEZ;MAIPÚ;COQUIMBITO;80%;Rural;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1060;5000739;0;4072;0;4072-0;FEDERICO GARCÍA LORCA;GODOY CRUZ;VILLA HIPODROMO;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1061;5000184;0;4073;0;4073-0;ADOLFO BIOY CASARES;LAS HERAS;EL CHALLAO;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1062;5000851;0;4074;0;4074-0;FLORENCIO MOLINA CAMPOS;LAS HERAS;EL ZAPALLAR;40%;Urbano;-
Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;1063;5000980;0;4075;0;4075-0;PRUDENCIO VIDAL AMIEVA;TUNUYÁN;TUNUYÁN;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1066;5000808;0;4078;0;4078-0;PROF. TOMÁS SILVESTRE;GUAYMALLÉN;SAN JOSÉ;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;5000878;0;4082;0;4082-0;JOSÉ PATROCINIO DAVILA;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1074;5000095;0;4086;0;4086-0;CACIQUE GUAYMALLEN;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1078;5000295;0;4090;0;4090-0;PROF. OSVALDO PINTO;SANTA ROSA;LAS CATITAS;80%;Rural;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1081;5000528;0;4093;0;4093-0;PTE. JULIO ARGENTINO ROCA;SAN MARTÍN;PALMIRA;80%;Urbano;-
Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1083;5001235;0;4095;0;4095-0;ISLAS MALVINAS;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1084;5001125;0;4096;0;4096-0;PROFESOR MARIO ANSELMO SÁNCHEZ;RIVADAVIA;MEDRANO;80%;Rural;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1087;5001207;0;4099;0;4099-0;JOSÉ HERNANDEZ;GRAL. ALVEAR;BOWEN;80%;Urbano;-
Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1088;5000679;0;4100;0;4100-0;VILLA 25 DE MAYO;SAN RAFAEL;25 DE MAYO;80%;Rural;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1089;5001233;0;4101;0;4101-0;EL NEVADO;SAN RAFAEL;GOUDGE;80%;Rural;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1090;5001216;0;4102;0;4102-0;ANTONIO BUTTINI;SAN RAFAEL;CUADRO BENEGAS;80%;Rural;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1091;5000859;0;4103;0;4103-0;PROFESOR CÉSAR HUMBERTO CASIVA;LAS HERAS;EL CHALLAO;40%;Urbano marginal;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1093;5001182;0;4105;0;4105-0;ENORE DE MONTE;GRAL. ALVEAR;BOWEN;80%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1094;5000175;0;4106;0;4106-0;IV BRIGADA AÉREA;LAS HERAS;EL PLUMERILLO;40%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1095;5000984;0;4107;0;4107-0;EJÉRCITO ARGENTINO;TUNUYÁN;TUNUYÁN;80%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1096;5001100;0;4108;0;4108-0;ING. GUILLERMO VILLANUEVA;MAIPÚ;MAIPÚ;10%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1097;5001159;0;4109;0;4109-0;ING. ÁLVAREZ CONDARCO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1098;5000560;0;4110;0;4110-0;PRESIDENTE NICOLÁS AVELLANEDA;JUNIN;LOS BARRIALES;80%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1099;5000761;0;4111;0;4111-0;ING. PABLO NOGUÉS;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1100;5000879;0;4112;0;4112-0;PROFESOR ANTONIO DOUGLAS GURGUI;LAS HERAS;LAS HERAS;40%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1101;5001188;0;4113;0;4113-0;ING. JORGE BARRAQUERO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano marginal;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1102;5000477;0;4114;0;4114-0;MANUEL BELGRANO;SAN RAFAEL;CAÑADA SECA;80%;Rural;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1103;5000194;0;4115;0;4115-0;INFANTA MENDOCINA;GUAYMALLÉN;DORREGO;10%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1104;5000664;0;4116;0;4116-0;JUAN PABLO II;SAN RAFAEL;MONTE COMAN;110%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1105;5001055;0;4117;0;4117-0;EJÉRCITO DE LOS ANDES;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1106;5000900;0;4118;0;4118-0;SAN JOSE;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1107;5000962;0;4119;0;4119-0;SANTA MARÍA DE ORO (8119);RIVADAVIA;SANTA MARÍA DE ORO;80%;Rural;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1108;5000538;0;4120;0;4120-0;TECNICA JOSÉ DE SAN MARTÍN;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1109;5001304;0;4121;0;4121-0;TÉCNICOS  MENDOCINOS;GUAYMALLÉN;VILLA NUEVA;40%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1110;5001032;0;4122;0;4122-0;REPÚBLICA ITALIANA;TUPUNGATO;TUPUNGATO;60%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1111;5000704;0;4123;0;4123-0;INTEGRACION;SAN CARLOS;LA CONSULTA;80%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1112;5001040;0;4124;0;4124-0;REYNALDO MERIN;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1115;5001062;0;4127;0;4127-0;CENTRO POLIVALENTE DE ARTE;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1116;5000023;0;4128;0;4128-0;ADOLFO PÉREZ ESQUIVEL;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1117;5001074;0;4129;0;4129-0;ANA ENRIQUETA GUYOT DE CALZADA;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1118;5000486;0;4130;0;4130-0;PROF.JORGE DE LA RETA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1119;5000642;0;4131;0;4131-0;MAHATMA GANDHI;GODOY CRUZ;VILLA HIPODROMO;10%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1120;5000740;0;4132;0;4132-0;QUÍMICOS ARGENTINOS;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1121;5000106;0;4133;0;4133-0;ABELARDO VAZQUEZ;GUAYMALLÉN;SAN JOSÉ;10%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1122;5000512;0;4134;0;4134-0;MARÍA RAQUEL BUTERA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1123;5001126;0;4135;0;4135-0;SAN MARTÍN LABRADOR;JUNIN;LOS BARRIALES;80%;Rural;-
Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1123;5001126;0;4135;0;4135-0;SAN MARTÍN LABRADOR;JUNIN;LOS BARRIALES;80%;Rural;-
Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1124;5000080;0;4136;0;4136-0;JORGE LUIS BORGES;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1125;5000748;0;4137;0;4137-0;NIEVES DEL ACONCAGUA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1127;5000612;0;4139;0;4139-0;ERNESTO SABATO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1128;5000177;0;4140;0;4140-0;ARMANDO TEJADA GÓMEZ;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1129;5000684;0;4141;0;4141-0;ANTONIO GARBIN;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1134;5001392;0;4146;0;4146-0;AMERICO DANGELO RECUERO;GUAYMALLÉN;JESÚS NAZARENO;10%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1135;5001393;0;4147;0;4147-0;CELADOR PABLO DELPIR;LAS HERAS;PANQUEHUA;60%;Urbano;-
Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1137;5001681;0;4149;0;4149-0;CARLOS VARAS GAZARI;CAPITAL;CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1141;5001717;0;4153;0;4153-0;PROFESOR LUIS QUESADA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1142;5001718;0;4154;0;4154-0;DR. SALVADOR MAZZA;GUAYMALLÉN;DORREGO;10%;Urbano;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1145;5001725;0;4157;0;4157-0;PATRIA GRANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1146;5001726;0;4158;0;4158-0;ARRIEROS DEL ANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1147;5001728;0;4159;0;4159-0;CÉSAR MILSTEIN;LAVALLE;EL VERGEL;110%;Rural;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1148;5001729;0;4160;0;4160-0;TITO FRANCIA;LAVALLE;LAVALLE;110%;Rural;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1149;5001730;0;4161;0;4161-0;JOSE MIGUEL GRANEROS;LAVALLE;GUSTAVO ANDRE;110%;Rural;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1150;5001710;0;4162;0;4162-0;MAESTRO ALFREDO BRAVO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1151;5001732;0;4163;0;4163-0;PROFESORES MENDOCINOS;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1152;5001733;0;4164;0;4164-0;CERRO EL PLATA;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1153;5001734;0;4165;0;4165-0;PABLO NERUDA;LUJÁN DE CUYO;VISTALBA;60%;Rural;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1155;5001748;0;4167;0;4167-0;SANTIAGO FELIPE LLAVER;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1156;5001723;0;4168;0;4168-0;PROFESORA MARÍA EUGENIA TROSSERO;JUNIN;LA COLONIA;80%;Urbano;-
Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1157;5001754;0;4169;0;4169-0;DR. BERNARDO SAMUEL LEIVA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1158;5001756;0;4170;0;4170-0;AGUAS DEL DIAMANTE;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1159;5001713;0;4171;0;4171-0;PRECEPTORA HILDA MABEL CORIA;GRAL. ALVEAR;CARMENSA;80%;Rural;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1160;5001817;0;4172;0;4172-0;PUERTO ARGENTINO;LUJÁN DE CUYO;AGRELO;80%;Rural;-
Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1161;5001818;0;4173;0;4173-0;PROFESORA AMANDA FERNANDEZ DE PALERMO;TUNUYÁN;TUNUYÁN;40%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1162;5001811;0;4174;0;4174-0;JOAQUÍN SALVADOR LAVADO;CAPITAL;CIUDAD;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1163;5001812;0;4175;0;4175-0;EDUARDO JORGE CHAHLA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1164;5001813;0;4176;0;4176-0;VALLES DE POTRERILLOS;LUJÁN DE CUYO;POTRERILLOS;110%;Rural;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1165;5001814;0;4177;0;4177-0;HUARPES DE LAS BARRANCAS;MAIPÚ;LAS BARRANCAS;110%;Rural;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1166;5001815;0;4178;0;4178-0;VICTORIA OCAMPO;GODOY CRUZ;VILLA HIPODROMO;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1167;5001851;0;4179;0;4179-0;EL CEIBO;GRAL. ALVEAR;EL CEIBO;80%;Rural;-
Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1168;5001852;0;4180;0;4180-0;INMIGRANTES ITALIANOS;GUAYMALLÉN;JESÚS NAZARENO;80%;Rural;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1169;5001853;0;4181;0;4181-0;GUILLERMO OLEGARÍO MORAN;JUNIN;PHILIPS;80%;Rural;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1170;5001841;0;4182;0;4182-0;AIDA FONT (8182);LA PAZ;DESAGUADERO;110%;Rural;-
Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1171;5001854;0;4183;0;4183-0;FIDEL DE LUCIA;LAVALLE;JOCOLÍ VIEJO;80%;Rural;-
Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1172;5001855;0;4184;0;4184-0;CARLOS ALBERTO MASOERO;LAVALLE;LA PEGA;80%;Rural;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1173;5001856;0;4185;0;4185-0;ELENA ELVIRA IMAZIO DE CAVAGNOLA;LAVALLE;TRES DE MAYO;80%;Rural;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1174;5001857;0;4186;0;4186-0;OSCAR BRACELIS;LUJÁN DE CUYO;EL CARRIZAL;110%;Rural;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1175;5001858;0;4187;0;4187-0;LUJÁN DE LAS VIÑAS;LUJÁN DE CUYO;UGARTECHE;110%;Rural;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1176;5001859;0;4188;0;4188-0;PADRE SERGIO IACONO;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1177;5001860;0;4189;0;4189-0;ÁLAMOS MENDOCINOS;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1178;5001861;0;4190;0;4190-0;DR. JAMES WATSON CRONIN;MALARGÜE;MALARGÜE;80%;Urbano;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1179;5001862;0;4191;0;4191-0;DR. DANIEL HUGO PIERINI (ESC. 8191);MALARGÜE;LAS JUNTAS;110%;Rural;-
Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1180;5001863;0;4192;0;4192-0;PROF. ALICIA MABEL SAFFI;RIVADAVIA;CAMPAMENTOS;80%;Rural;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1181;5001864;0;4193;0;4193-0;MARÍA LUISA PÁSCOLO DE BANDIERA;SAN CARLOS;CAPIZ ALTO;110%;Rural;-
Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1182;5001865;0;4194;0;4194-0;FABIAN CATROPPA MARTÍN;SAN MARTÍN;NUEVA CALIFORNIA;110%;Rural;-
Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1183;5001866;0;4195;0;4195-0;EL MOLINO;SAN RAFAEL;SAN RAFAEL;80%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1184;5001867;0;4196;0;4196-0;JUAN MIGUEL ESCUDERO;SAN RAFAEL;JAIME PRATS;80%;Rural;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1185;5001868;0;4197;0;4197-0;ING. AGR. JULIO C. GATICA;SAN RAFAEL;VILLA ATUEL;80%;Rural marginal;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1186;5001869;0;4198;0;4198-0;FRANCISCO GARCÍA;SAN RAFAEL;LAS MALVINAS;110%;Rural marginal;-
Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1187;5001870;0;4199;0;4199-0;MARÍA LUISA DEGNI;SANTA ROSA;LA DORMIDA;80%;Rural;-
Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1188;5001845;0;4200;0;4200-0;ALBERTO D. ERASO - Ranquil (8200);MALARGÜE;RANQUIL;110%;Rural frontera;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1189;5001844;0;4201;0;4201-0;MAESTRO PAULO FREIRE;GUAYMALLÉN;EL SAUCE;80%;Rural;-
